"Datum","Uhrzeit","Plattform","Post-Typ","Text","Link","Bild-URL","Bildprompt","Videoprompt","Text-Overlay","Karussell-Slides","Status"
"06.07.2026","09:00","Instagram","Story","❤️ Manche Dinge kann man schwer in Worte fassen. Ein Song macht das für dich.

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, person listening to music with eyes closed, emotional expression, headphones on, warm light, 9:16 vertical format, photorealistic","Wenn Worte
nicht reichen.","","Gepostet"
"06.07.2026","18:00","Instagram","Reel","❤️ Es gibt Dinge, die man jemandem sagen will. Aber nicht weiß wie.

Ein Song macht das. Ohne Schüchternheit. Ohne den richtigen Moment suchen zu müssen. Einfach schicken. Fertig hören lassen.

Persönlich. Unvergesslich. Schreib SONG. Link auch in der Bio.

#Liebeserklärung #PersönlichesGeschenk #SongFürDich","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, person sending a voice message or audio file on phone, emotional and vulnerable moment, warm soft light, 9:16 vertical format, photorealistic","Sagen was man
nicht ausspricht.","","Gepostet"
"07.07.2026","09:00","Instagram","Story","🎤 Ein Lied das euer Team kennt. Das ihr zusammen singt. Das nach euch klingt.

Schreib HYMNE, dann meld ich mich. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, team members in a circle singing together, hands on shoulders, unity and pride, 9:16 vertical format, photorealistic","Euer Lied.
Euer Team.","","Gepostet"
"07.07.2026","18:00","Instagram","Reel","🎤 Was hält ein Team wirklich zusammen?

Gemeinsame Geschichte. Gemeinsame Momente. Und ein Lied, das sich nach genau diesen Momenten anfühlt.

Eine Hymne für euer Team. Nach einem Gespräch mit euch geschrieben. Schreib HYMNE. Link auch in der Bio.

#Teamhymne #Teamgeist #Firmenkultur","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, work team cheering and high-fiving after a win, energy and connection, modern office setting, 9:16 vertical format, photorealistic","Klingt nach euch.
Nicht nach irgendwem.","","Gepostet"
"08.07.2026","09:00","Instagram","Story","🏆 Neue Saison. Neues Feuer. Euer eigener Song wäre nicht schlecht dabei.

Schreib HYMNE, dann meld ich mich. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, sports team running onto field at start of season, energy and anticipation, 9:16 vertical format, photorealistic","Neue Saison.
Euer Song.","","Gepostet"
"08.07.2026","18:00","Instagram","Reel","🏆 Neue Saison. Neue Ziele.

Was wäre, wenn ihr mit einem Song in die Saison startet, der nur euch gehört? Den ihr kennt, bevor das erste Spiel pfeift.

Eine Vereinshymne nach eurer Geschichte. Schreib HYMNE. Link auch in der Bio.

#Vereinshymne #NeueSaison #Vereinssport","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, sports team in locker room pre-match, pumped up and focused, team spirit before the game, 9:16 vertical format, photorealistic","Vor dem ersten Spiel.
Euer Lied.","","Geplant"
"09.07.2026","09:00","Instagram","Story","🥂 Jahrestag morgen. Noch kein Geschenk. Das hier geht in Minuten.

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, couple raising glasses at a candlelit anniversary dinner, intimate and romantic, warm light, 9:16 vertical format, photorealistic","Jahrestag.
In Minuten fertig.","","Geplant"
"09.07.2026","18:00","Instagram","Reel","🥂 Jahrestag. Morgen.

Du willst etwas Besonderes. Kein Blumenstrauß. Nichts aus dem Online-Shop. Etwas das zeigt, dass du dir Gedanken gemacht hast.

Ein persönlicher Song. In wenigen Minuten fertig. Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.

#Jahrestag #PersönlichesGeschenk #Liebesgeschenk","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, couple embracing at sunset on their anniversary, golden hour, emotional and tender, 9:16 vertical format, photorealistic","Etwas das zeigt
du hast nachgedacht.","","Geplant"
"10.07.2026","09:00","Instagram","Story","🕊️ Was schenkst du jemandem, der gerade trauert? Das hier habe ich noch nie vergessen.

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, quiet candlelit moment of remembrance, personal photograph next to a candle, 9:16 vertical format, photorealistic","Ein Lied
als Erinnerung.","","Geplant"
"10.07.2026","18:00","Instagram","Reel","🕊️ Was schenkst du jemandem, dessen Mutter gerade gestorben ist?

Blumen verwelken. Worte fühlen sich falsch an. Aber ein Song hält. Er klingt nach dem Menschen, den man vermisst.

Ein Lied als Erinnerung. Als Abschied. Als Dankeschön. Schreib SONG. Link auch in der Bio.

#Abschied #ErinnerungAlsGeschenk #PersönlichesLied","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, person holding a framed photo of a loved one, soft tearful expression, warm personal light, 9:16 vertical format, photorealistic","Er klingt nach
dem Menschen.","","Geplant"
"11.07.2026","09:00","Instagram","Story","⚽ Euer Verein verdient einen Chant, den die Kurve singt. Hier ist wie.

Schreib HYMNE, dann meld ich mich. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, football fans singing passionately in stands, scarves in the air, loud crowd atmosphere, 9:16 vertical format, photorealistic","Den die Kurve
singt.","","Geplant"
"11.07.2026","18:00","Instagram","Reel","⚽ Ein richtiger Stadionchant. Einer den die Kurve kennt. Einer bei dem die Haare aufgehen.

Nicht aus einer Vorlage. Auf eure Geschichte geschrieben. Euer Name. Eure Stadt. Euer Stil.

Direkt von mir produziert. Schreib HYMNE. Link auch in der Bio.

#Stadionchant #Vereinshymne #Fankurve","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, stadium crowd erupting in song, synchronized chant, flags and scarves, pure emotion, 9:16 vertical format, photorealistic","Euer Name.
Eure Stadt.","","Gepostet"
"12.07.2026","09:00","Instagram","Story","💼 Ein Song den alle im Unternehmen kennen. Klingt verrückt. Ist es nicht.

Schreib HYMNE, dann meld ich mich. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, office team clapping and cheering together, spontaneous celebration, modern workspace, 9:16 vertical format, photorealistic","Euer Unternehmen.
Euer Lied.","","Gepostet"
"12.07.2026","18:00","Instagram","Reel","💼 Was wäre, wenn dein Team am Montag morgen einen Song hätte, der nach euch klingt?

Nicht nach einem Unternehmensberater. Nach euch. Eurer Geschichte. Euren Werten.

Das gibt es. Und es kostet weniger als ein Teambuilding-Tag. Schreib HYMNE. Link auch in der Bio.

#Unternehmenssong #Mitarbeitermotivation #Firmensong","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, company team montage, diverse faces, pride and belonging, warm corporate atmosphere, 9:16 vertical format, photorealistic","Weniger als ein
Teambuilding-Tag.","","Gepostet"
"13.07.2026","09:00","Instagram","Story","👔 Jemand aus eurem Team geht in Rente. Ihr wollt etwas Besonderes. Das hier ist es.

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, retirement farewell party, colleagues hugging and celebrating a long career, warm emotional atmosphere, 9:16 vertical format, photorealistic","Dreißig Jahre.
Das verdient mehr.","","Gepostet"
"13.07.2026","18:00","Instagram","Reel","👔 Jemand aus eurem Team geht. Nach dreißig Jahren.

Ihr wollt etwas das bleibt. Keine Uhr. Kein Gutschein. Einen Song über ihn. Über die Momente zusammen. Über das was er bei euch hinterlässt.

Fertig in wenigen Minuten. Schreib SONG. Link auch in der Bio.

#Abschiedsgeschenk #Ruhestand #KollegeAbschied","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, retiring employee receiving heartfelt farewell from team, emotional group moment, workplace setting, 9:16 vertical format, photorealistic","Was er hinterlässt.
In einem Lied.","","Gepostet"
"14.07.2026","09:00","Instagram","Story","🎂 Mama hat Geburtstag. Und du willst diesmal nicht wieder Parfüm verschenken.

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, mother receiving a surprise from her child, emotional and happy, birthday setting, 9:16 vertical format, photorealistic","Dieses Mal
wirklich persönlich.","","Gepostet"
"14.07.2026","18:00","Instagram","Reel","🎂 Mama hat Geburtstag.

Und du willst dieses Mal nicht Parfüm oder einen Gutschein. Du willst ihr zeigen, was sie dir bedeutet. In einer Art, die sie nicht vergisst.

Ein persönlicher Song. Über sie. Über euch. In Minuten fertig. Schreib SONG. Link auch in der Bio.

#GeburtstagMama #PersönlichesGeschenk #MuttisGeburtstag","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, mother and adult child sharing an emotional embrace on birthday, warm home atmosphere, 9:16 vertical format, photorealistic","Über sie.
Über euch.","","Gepostet"
"15.07.2026","09:00","Instagram","Story","💒 Die Hochzeitsgesellschaft soll etwas singen. Habt ihr das Lied dazu schon?

Schreib HYMNE, dann meld ich mich. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, wedding reception guests singing and clapping together for the couple, joyful and celebratory, 9:16 vertical format, photorealistic","Hochzeitsgesellschaft
singt. Habt ihr das Lied?","","Gepostet"
"15.07.2026","18:00","Instagram","Reel","💒 Die Hochzeitsgesellschaft singt. Das gibt es wirklich. Und es ist unvergesslich.

Nicht Cordula Grün. Ein Lied das nach dem Brautpaar klingt. Geschrieben auf ihre Geschichte.

Ich schreib es und produzier es. Schreib HYMNE, dann besprechen wir das. Link auch in der Bio.

#Hochzeitslied #Hochzeitsgesellschaft #HochzeitsSong","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, wedding guests in rows singing together, sheets of lyrics in hands, bride and groom watching tearfully, 9:16 vertical format, photorealistic","Nicht irgendein Lied.
Ihres.","","Gepostet"
"16.07.2026","09:00","Instagram","Story","🎵 Unternehmenskultur ist schwer zu beschreiben. In einem Song ist sie spürbar.

Schreib HYMNE, dann meld ich mich. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, company hallway with team photos and values on walls, someone walking through with pride, 9:16 vertical format, photorealistic","Werte hören.
Nicht nur lesen.","","Gepostet"
"16.07.2026","18:00","Instagram","Reel","🎵 Was ist eure Unternehmenskultur?

Offenheit. Zusammenhalt. Mut. Das klingt gut auf einer Webseite. In einem Song spürt man es.

Eine Hymne die nach euch klingt. Für Meetings, Events oder einfach weil ihr sie verdient. Schreib HYMNE. Link auch in der Bio.

#Unternehmenskultur #Firmensong #Teamgeist","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, company team building moment, laughter and genuine connection, diverse team, 9:16 vertical format, photorealistic","Euer Wert.
Eure Stimme.","","Gepostet"
"17.07.2026","09:00","Instagram","Story","🕯️ Er fehlt euch. Ein Lied das nach ihm klingt — das bleibt.

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, single candle lit in a quiet room, personal photograph next to it, soft warm light, 9:16 vertical format, photorealistic","Er fehlt euch.
Er bleibt.","","Gepostet"
"17.07.2026","18:00","Instagram","Reel","🕯️ Manchmal will man jemandem gedenken. Aber nicht mit Schweigen.

Ein Song als Erinnerung. An die Art wie er gelacht hat. An seine Lieblingsmomente. An das was er hinterlässt.

Das ist das persönlichste Geschenk das ich kenne. Schreib SONG. Link auch in der Bio.

#Erinnerung #Gedenkgeschenk #PersönlichesLied","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, family looking at old photos together, laughing and crying softly, warm nostalgic light, 9:16 vertical format, photorealistic","Die Art wie
er gelacht hat.","","Gepostet"
"18.07.2026","09:00","Instagram","Story","💝 Du willst sie überraschen. Nicht mit Rosen. Sondern wirklich.

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, person surprising their partner with something meaningful, emotional reaction, warm home setting, 9:16 vertical format, photorealistic","Nicht Rosen.
Wirklich überraschen.","","Geplant"
"18.07.2026","18:00","Instagram","Reel","💝 Du willst sie überraschen.

Nicht mit Rosen. Nicht mit Schokolade. Sondern mit etwas das zeigt: Ich hab dir wirklich zugehört. Ich kenne dich.

Ein Song über sie. Über euch. Zusammengestellt in wenigen Minuten. Schreib SONG. Link auch in der Bio.

#Überraschung #PersönlichesGeschenk #SongFürSie","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, couple sharing an unexpected emotional surprise moment, tears of joy, intimate indoor light, 9:16 vertical format, photorealistic","Ich kenne dich.
Hier ist dein Beweis.","","Geplant"
"19.07.2026","09:00","Instagram","Story","🏟️ Euer Verein wird fünfzig. Und braucht endlich einen echten Song.

Schreib HYMNE, dann meld ich mich. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, historic sports club building with anniversary banner, pride and legacy, 9:16 vertical format, photorealistic","Fünfzig Jahre.
Ein echter Song.","","Geplant"
"19.07.2026","18:00","Instagram","Reel","🏟️ Fünfzig Jahre Verein. Und noch keine Hymne?

Das ändert sich. Ich schreibe euren Song. Nach einem kurzen Gespräch über eure Geschichte. Für das Jubiläumsfest. Für die Ewigkeit.

Schreib HYMNE. Link auch in der Bio.

#VereinsJubiläum #Vereinshymne #Vereinssong","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, sports club anniversary celebration, generations of fans together, banners and flags, 9:16 vertical format, photorealistic","Für das Fest.
Für die Ewigkeit.","","Geplant"
"20.07.2026","09:00","Instagram","Story","👏 Der Trainer geht nach zehn Jahren. Euer Team will sich bedanken. So.

Schreib HYMNE, dann meld ich mich. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, coach receiving emotional farewell from team, handshakes and hugs on the sideline, 9:16 vertical format, photorealistic","Zehn Jahre.
Das verdient mehr.","","Geplant"
"20.07.2026","18:00","Instagram","Reel","👏 Zehn Jahre Trainer. Er hat aus euch eine Mannschaft gemacht.

Jetzt geht er. Und ihr wollt nicht einfach klatschen. Ihr wollt etwas das zeigt, was er euch bedeutet hat.

Ein Song über ihn. Für das letzte Spiel. Schreib HYMNE, dann meld ich mich bei euch. Link auch in der Bio.

#Trainerabschied #Vereinssong #Dankeschön","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, sports team surrounding their coach in a final embrace, emotional sideline moment, 9:16 vertical format, photorealistic","Was er euch
bedeutet hat.","","Geplant"
"21.07.2026","09:00","Instagram","Story","🎉 Beste Freundin hat Geburtstag. Normales Geschenk reicht ihr nicht mehr.

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, two best friends laughing and celebrating together, birthday balloons, warm joyful atmosphere, 9:16 vertical format, photorealistic","Freundschaft
als Lied.","","Geplant"
"21.07.2026","18:00","Instagram","Reel","🎉 Deine beste Freundin hat Geburtstag.

Ihr kennt euch seit zwanzig Jahren. Normal reicht nicht mehr. Du willst etwas das zeigt, was diese Freundschaft für dich bedeutet.

Ein Song über eure Freundschaft. Fertig in Minuten. Schreib SONG. Link auch in der Bio.

#Geburtstagsgeschenk #Freundschaft #PersönlichesGeschenk","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, two longtime friends embracing on birthday, emotional and warm, nostalgic summer light, 9:16 vertical format, photorealistic","Zwanzig Jahre.
Ein Lied.","","Geplant"
"22.07.2026","09:00","Instagram","Story","💛 Eure Eltern haben Hochzeitstag. Ein Lied von euch Kindern wäre das Schönste.

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, older couple celebrating anniversary, adult children surprising them, warm family home atmosphere, 9:16 vertical format, photorealistic","Von euch.
Für sie.","","Geplant"
"22.07.2026","18:00","Instagram","Reel","💛 Eure Eltern feiern Hochzeitstag.

Silberhochzeit. Goldene Hochzeit. Oder einfach ein Jahr das sich besonders anfühlt. Und ihr als Kinder wollt etwas schenken, das von Herzen kommt.

Ein Song von euch. Für sie. Schreib SONG. Link auch in der Bio.

#Hochzeitstag #ElternGeschenk #PersönlichesLied","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, parents and adult children together at anniversary dinner, heartfelt toast, warm family light, 9:16 vertical format, photorealistic","Von Herzen.
Für immer.","","Geplant"
"23.07.2026","09:00","Instagram","Story","🎪 Euer nächstes Firmenevent. Alle singen. Euren Song.

Schreib HYMNE, dann meld ich mich. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, company summer party, team singing along to music, hands in the air, 9:16 vertical format, photorealistic","Euer Event.
Euer Lied.","","Geplant"
"23.07.2026","18:00","Instagram","Reel","🎪 Firmenevent. Sommerfest. Kickoff-Meeting.

Was wäre, wenn ihr dort einen Song habt, der nach euch klingt? Den alle kennen. Den alle singen.

Ich schreib ihn auf eure Geschichte. Für den Abend den niemand vergisst. Schreib HYMNE. Link auch in der Bio.

#Firmenevent #Firmensong #Sommerfest","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, outdoor company summer party, team laughing and singing under string lights, 9:16 vertical format, photorealistic","Den keiner vergisst.
Den alle singen.","","Geplant"
"24.07.2026","09:00","Instagram","Story","🥇 Euer Verein hat gewonnen. Das verdient mehr als eine Trophäe.

Schreib HYMNE, dann meld ich mich. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, winning sports team holding trophy, pure joy and celebration, confetti in the air, 9:16 vertical format, photorealistic","Mehr als
eine Trophäe.","","Geplant"
"24.07.2026","18:00","Instagram","Reel","🥇 Euer Verein hat gewonnen.

Meisterschaft. Turnier. Erstes Mal im Finale. Das vergisst man nicht. Aber was bleibt davon, wenn die Fotos verblassen?

Ein Song über diesen Moment. Über euer Team. Für immer. Schreib HYMNE. Link auch in der Bio.

#Meisterschaft #Vereinssong #ChampionSong","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, championship celebration, team dog piling in joy, stadium full, emotional victory moment, 9:16 vertical format, photorealistic","Wenn Fotos verblassen.
Der Song bleibt.","","Geplant"
"25.07.2026","09:00","Instagram","Story","💍 Hochzeitsgeschenk. Nicht der übliche Umschlag. Das hier.

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, wedding gift being presented to the couple, unique and personal, wedding reception setting, 9:16 vertical format, photorealistic","Kein Umschlag.
Etwas Echtes.","","Geplant"
"25.07.2026","18:00","Instagram","Reel","💍 Hochzeitsgeschenk. Und du willst nicht einfach Geld in einen Umschlag stecken.

Du kennst die zwei. Ihre Geschichte. Wie sie sich kennengelernt haben. Was sie verbindet.

Ein Song über genau das. Persönlich zusammengestellt. Schreib SONG. Link auch in der Bio.

#Hochzeitsgeschenk #Brautpaar #PersönlichesGeschenk","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, wedding couple listening to a special song for the first time, emotional reaction, intimate moment, 9:16 vertical format, photorealistic","Ihre Geschichte.
Als Lied.","","Geplant"
"26.07.2026","09:00","Instagram","Story","🎈 Das Kind wird zehn. Was es bekommt: einen Song über sich.

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, child at birthday party hearing their own song for the first time, wide-eyed and delighted, 9:16 vertical format, photorealistic","Über ihn.
Nur über ihn.","","Geplant"
"26.07.2026","18:00","Instagram","Reel","🎈 Was schenkst du einem Kind zum zehnten Geburtstag?

Ein Song. Über ihn. Über sein liebstes Tier, seinen besten Freund, seinen Schulweg. Persönlich. Lustig. Unvergesslich.

In Minuten fertig. Schreib SONG. Link auch in der Bio.

#KinderGeburtstag #PersönlichesGeschenk #GeburtstagKind","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, child dancing to their own birthday song, joy and excitement, colorful party setting, 9:16 vertical format, photorealistic","Sein Lied.
Seine Geschichte.","","Geplant"
"27.07.2026","09:00","Instagram","Story","🎊 Saisonabschlussfeier. Euer Team singt. Euren Song.

Schreib HYMNE, dann meld ich mich. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, sports team end-of-season party, laughing and celebrating, grill in the background, 9:16 vertical format, photorealistic","Saisonabschluss.
Euer Lied.","","Geplant"
"27.07.2026","18:00","Instagram","Reel","🎊 Saisonabschlussfeier. Grillabend. Alle zusammen.

Und ihr singt. Nicht irgendwas. Euren Song. Den der euch in dieser Saison begleitet hat. Der nach euch klingt.

Ich schreib ihn. Rechtzeitig für den Abend. Schreib HYMNE. Link auch in der Bio.

#Saisonabschluss #Vereinssong #Feier","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, sports team around a bonfire or BBQ after final game, relaxed and proud, singing together, 9:16 vertical format, photorealistic","Diese Saison.
In einem Lied.","","Geplant"
"28.07.2026","09:00","Instagram","Story","🎵 Du willst einen Song. Aber nicht irgendwen fragen. Sondern jemanden der wirklich zuhört.

Schreib HYMNE, dann meld ich mich. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, musician at desk writing notes and lyrics, creative and focused, warm studio light, 9:16 vertical format, photorealistic","Jemand der
zuhört.","","Geplant"
"28.07.2026","18:00","Instagram","Reel","🎵 Ein Lied das nach dir oder deiner Gruppe klingt.

Nicht aus einer Vorlage. Nicht von einem Tool ohne Seele. Geschrieben nach einem Gespräch mit dir. Produziert von mir.

Für Vereine, Firmen, besondere Anlässe. Schreib HYMNE, dann meld ich mich. Link auch in der Bio.

#AuftragsHymne #PersonalisierterSong #Handwerk","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, songwriter at piano composing, personal and focused, notes and lyrics on the table, 9:16 vertical format, photorealistic","Geschrieben für euch.
Von mir.","","Geplant"
"29.07.2026","09:00","Instagram","Story","🎁 Weißt du noch, was du letztes Jahr zu deinem Geburtstag bekommen hast?

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, person struggling to remember a forgotten gift, contrast with unforgettable music memory, 9:16 vertical format, photorealistic","Vergessen oder
unvergessen?","","Geplant"
"29.07.2026","18:00","Instagram","Reel","🎁 Weißt du noch, was du letztes Jahr zu deinem Geburtstag bekommen hast?

Die meisten nicht. Weil Geschenke vergessen werden. Außer wenn sie persönlich sind.

Ein Lied über jemanden. Über etwas gemeinsam Erlebtes. Das vergisst man nicht. Schreib SONG. Link auch in der Bio.

#PersönlichesGeschenk #Geburtstag #UnvergesslichesGeschenk","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, person clearly remembering and smiling at a special musical memory, warm nostalgic feeling, 9:16 vertical format, photorealistic","Persönlich.
Unvergesslich.","","Geplant"
"30.07.2026","09:00","Instagram","Story","⚡ Geburtstag morgen. Noch kein Geschenk. Das hier geht in Minuten.

Schreib SONG, dann schick ich dir den Link. Link auch in der Bio.","https://sicher-weiterlesen.com/song","","","Cinematic B-Roll, person on phone ordering last-minute gift, relief and excitement, 9:16 vertical format, photorealistic","Last Minute.
Voll persönlich.","","Geplant"
