"Datum","Uhrzeit","Plattform","Post-Typ","Text","Link","Bild-URL","Bildprompt","Videoprompt","Text-Overlay","Karussell-Slides","Status"
"08.07.2026","18:00","Instagram","Reel","💬 Viele Menschen wissen wie man Nein sagt. Sie wissen nur nicht, wie man es sagt ohne schlechtes Gewissen danach.

Das ist der Unterschied.

Nein aus Überzeugung heißt nicht hart sein. Es heißt klar sein.

Klar darüber was dir wichtig ist. Was dich erschöpft. Was du wirklich geben kannst.

Schreib KLARHEIT, dann zeig ich dir den Weg dahin.

#NeinSagen #Grenzen #MentalGesund","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, calm person saying no without guilt, confident boundary setting, liberation feeling, 9:16 vertical format, photorealistic","Nein ohne
schlechtes Gewissen.","","Gepostet"
"09.07.2026","09:00","Instagram","Story","🧩 Immer für alle da. Nur nicht für dich selbst. Wann ändert sich das?

Wenn das bei dir auch so ist, schreib KLARHEIT.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A European woman in her late 50s, sitting alone finally, after being needed by everyone else, quiet relief, photorealistic, 9:16 vertical","","Für alle da.
Wer ist für dich da?","","Geplant"
"09.07.2026","18:00","Instagram","Reel","🧩 Du bist umgeben von Menschen die etwas von dir brauchen.

Arbeit, Familie, Freunde, Nachbarn.

Alle kommen zu dir weil du verlässlich bist. Weil du hilfst. Weil du nie Nein sagst.

Und irgendwann fragst du dich: wer ist eigentlich für mich da?

Das ist nicht Undankbarkeit. Das ist ein Signal.

Schreib KLARHEIT, dann zeig ich dir was sich ändert wenn du anfängst, auch für dich da zu sein.

#Selbstfürsorge #Grenzen #MentalGesund","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, person always helping others, finally sitting alone and asking who helps them, honest realization moment, 9:16 vertical format, photorealistic","Für alle da.
Und für dich?","","Geplant"
"13.07.2026","10:00","Instagram","Story","💔 Loslassen scheitert nicht am Willen. Es scheitert daran, dass niemand uns je gezeigt hat wie es wirklich geht. Mein Buch dazu liegt gratis auf Amazon — für 5 Leser aus dieser Community. Einzige Bitte: ehrliche Rezension. DM reicht.","","https://raw.githubusercontent.com/anstock-58/instagram-autopilot/master/outputs/buecher/seil-loslassen-story.png","","","","","Gepostet"
"13.07.2026","10:30","Instagram","Story","🧠 Dein Gehirn lügt dich täglich an. Nicht aus Bosheit — weil es so gebaut ist. Mein Buch erklärt wie, und was du daraus machen kannst. Für 5 von euch gratis auf Amazon. Einzige Bitte: ehrliche Rezension. DM reicht.","","https://raw.githubusercontent.com/anstock-58/instagram-autopilot/master/outputs/buecher/gehirn-luegt-story.png","","","","","Gepostet"
"13.07.2026","19:00","Instagram","Foto","Manchmal hält man an Dingen fest, die schon längst nicht mehr zu einem passen. Aus Gewohnheit. Aus Angst. Oder weil man schlicht nicht weiß, wie Loslassen wirklich geht. Genau darum geht es in meinem Buch Das Seil loslassen — das jetzt auf Amazon verfügbar ist. Ich suche 5 Menschen aus dieser Community die es lesen möchten. Gratis. Im Gegenzug freue ich mich über eine ehrliche Rezension auf Amazon. Interesse? Schreib mir einfach eine DM.","https://sicher-weiterlesen.com/das-seil-loslassen","https://raw.githubusercontent.com/anstock-58/instagram-autopilot/master/outputs/buecher/seil-loslassen-beitrag.png","","","","","Gepostet"
"13.07.2026","19:30","Instagram","Foto","Dein Gehirn ist kein neutraler Beobachter. Es interpretiert, filtert, erinnert sich selektiv — und lügt dich dabei regelmäßig an. Nicht aus Bosheit, sondern weil es so gebaut ist. In meinem Buch Dein Gehirn lügt dich an zeige ich, wie Neurologie und Selbstwahrnehmung zusammenhängen — und was du daraus machen kannst. Jetzt auf Amazon erhältlich. Ich suche 5 Leser die es gratis lesen möchten — im Gegenzug freue ich mich über eine ehrliche Rezension. Interesse? DM genügt. 🙏","https://sicher-weiterlesen.com/dein-gehirn-lügt-dich-an","https://raw.githubusercontent.com/anstock-58/instagram-autopilot/master/outputs/buecher/gehirn-luegt-beitrag.png","","","","","Gepostet"
"10.07.2026","09:00","Instagram","Story","🔋 Erschöpft aber trotzdem weitermachen. Bis du merkst: das geht nicht mehr so.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/raus-starten","","A European man in his late 50s, pushing through fatigue, work desk, trying but reaching a limit, photorealistic, 9:16 vertical","","Erschöpft.
Macht weiter.","","Geplant"
"10.07.2026","18:00","Instagram","Reel","🔋 Funktionieren ist nicht Leben.

Du stehst auf. Du arbeitest. Du erledigst. Du schläfst.

Alles läuft. Aber etwas fehlt.

Nicht die Motivation, nicht die Fähigkeit. Das Gefühl dass das hier das ist was du wirklich willst.

Raus aus dem Funktionsmodus fängt damit an, das zu sehen.

Schreib KLARHEIT für den Minikurs der genau da ansetzt.

#Funktionsmodus #MentalGesund #Erschöpfung","https://sicher-weiterlesen.com/raus-starten","","","Cinematic B-Roll, person going through the motions, functional but not alive, the autopilot life, 9:16 vertical format, photorealistic","Funktionieren.
Ist das alles?","","Geplant"
"11.07.2026","09:00","Instagram","Story","🔄 Raus aus dem Funktionsmodus heißt nicht alles hinwerfen. Es heißt erst hinschauen was wirklich los ist.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/raus-starten","","A European woman in her 50s, stopping for a moment to reflect, not panicking just pausing, quiet summer outdoor setting, photorealistic, 9:16 vertical","","Nicht hinwerfen.
Erst hinschauen.","","Geplant"
"11.07.2026","18:00","Instagram","Reel","🔄 Viele denken, aus dem Funktionsmodus raus zu kommen heißt alles zu verändern.

Job kündigen. Urlaub buchen. Alles anders machen.

Das ist selten der erste Schritt.

Der erste Schritt ist kleiner: verstehen was dich in diesen Modus gebracht hat und was davon wirklich notwendig ist.

Schreib KLARHEIT für den Minikurs der genau da beginnt.

#Funktionsmodus #RausStarten #MentalGesund","https://sicher-weiterlesen.com/raus-starten","","","Cinematic B-Roll, person pausing from the autopilot life, awareness moment, first step of change, 9:16 vertical format, photorealistic","Erster Schritt:
Hinschauen.","","Gepostet"
"12.07.2026","09:00","Instagram","Story","⚡ Dauerdruck macht sich bemerkbar. Erst körperlich. Dann überall.

Klingt das nach dir? Schreib KLARHEIT.","https://sicher-weiterlesen.com/raus-starten","","A European man in his early 60s, shoulders tense, looking like he has carried too much for too long, tired but aware, photorealistic, 9:16 vertical","","Dauerdruck.
Macht sich bemerkbar.","","Gepostet"
"12.07.2026","18:00","Instagram","Reel","⚡ Dauerdruck hinterlässt Spuren.

Zuerst merkst du es körperlich. Verspannungen. Schlafprobleme. Kopfschmerzen die einfach da sind.

Dann merkst du es woanders. Gereizter. Weniger Freude. Schwerer zu entspannen.

Das sind keine Zufälle. Das ist der Körper der dir sagt: es ist zu viel.

Schreib KLARHEIT, dann schick ich dir den Minikurs der dir zeigt wie du das änderst.

#Dauerdruck #MentalGesund #Erschöpfung","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","","Cinematic B-Roll, physical tension being carried, shoulders tight, the weight of chronic pressure, subtle but visible, 9:16 vertical format, photorealistic","Dauerdruck.
Der Körper meldet sich.","","Geplant"
"13.07.2026","09:00","Instagram","Story","💔 Du hast aufgehört zu weinen. Aber nicht aufgehört, daran zu denken.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/das-seil-loslassen","","A European woman in her early 50s, alone at a window, the relationship is over but the thoughts remain, quiet and real not melodramatic, photorealistic, 9:16 vertical","","Aufgehört zu weinen.
Nicht aufgehört zu denken.","","Gepostet"
"13.07.2026","18:00","Instagram","Reel","💔 Nicht der Moment der Trennung ist das Schwerste.

Sondern die Wochen danach.

Die Momente in denen du merkst: es ist vorbei. Aber da ist er oder sie noch. In deinen Gedanken. In deinen Gewohnheiten. In dem Platz der sich abends leer anfühlt.

Dieser Schmerz hat nichts mit Schwäche zu tun.

Schreib KLARHEIT, ich schick dir etwas das hilft.

#Trennung #Loslassen #MentalGesund","https://sicher-weiterlesen.com/das-seil-loslassen","","","Cinematic B-Roll, empty spaces after someone left — a side of a bed, an empty chair — the presence of absence, quiet and honest not melodramatic, 9:16 vertical format, photorealistic","Nicht der Moment.
Die Wochen danach.","","Gepostet"
"14.07.2026","09:00","Instagram","Story","🌿 Loslassen bedeutet nicht, dass es unwichtig war. Es bedeutet, dass du dich selbst nicht länger dafür bestrafst.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/das-seil-loslassen","","A European man in his 50s, hands open gently, releasing something important without regret, quiet resolution not relief, photorealistic, 9:16 vertical","","Loslassen.
Nicht vergessen.","","Gepostet"
"14.07.2026","18:00","Instagram","Reel","🌿 Jeder kennt den Unterschied zwischen Verdrängen und Loslassen.

Auch wenn die meisten ihn nicht benennen können.

Verdrängen macht kurz Stille. Loslassen macht dauerhaft leichter.

Das Problem: am Anfang fühlen sich beide gleich an.

Bis irgendwann alles wieder zurückkommt.

Schreib KLARHEIT, wenn du weißt wovon ich rede.

#Loslassen #Trennung #MentalGesund","https://sicher-weiterlesen.com/das-seil-loslassen","","","Cinematic B-Roll, the cycle of pushing emotions down and them resurfacing, the difference between suppression and release, honest psychological visualization, 9:16 vertical format, photorealistic","Verdrängen.
Oder Loslassen?","","Gepostet"
"15.07.2026","09:00","Instagram","Story","💭 Dein Kopf sagt: du hast abgeschlossen. Dann reicht ein Lied und alles ist wieder da.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/das-seil-loslassen","","A European woman in her late 40s, suddenly stopping when a familiar song plays, the involuntary memory showing something is still unprocessed, photorealistic, 9:16 vertical","","Abgeschlossen.
Wirklich?","","Gepostet"
"15.07.2026","18:00","Instagram","Reel","💭 Es gibt eine Art, wie wir uns selbst belügen.

Wir sagen: ich hab das hinter mir.

Und dann reicht ein Lied, eine Straße, ein Geruch — und alles kommt zurück.

Das ist kein Rückschritt. Das ist der Körper der dir zeigt: hier ist noch etwas Unverarbeitetes.

Schreib KLARHEIT, wenn du das kennst.

#Trennung #Selbstwahrnehmung #MentalGesund","https://sicher-weiterlesen.com/das-seil-loslassen","","","Cinematic B-Roll, a random sensory trigger bringing back unprocessed emotion — a familiar song in a café, a street — involuntary memory in an ordinary moment, 9:16 vertical format, photorealistic","Hinter mir.
Oder doch nicht?","","Gepostet"
"16.07.2026","09:00","Instagram","Story","🌞 Sommer-Erschöpfung: wenn der Urlaub nicht hilft so wie er sollte.

Wenn das bei dir auch so ist, schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European man in his 50s, sitting by a pool but not relaxed, vacation setting but no real rest, photorealistic, 9:16 vertical","","Urlaub.
Hilft nicht wirklich.","","Gepostet"
"16.07.2026","18:00","Instagram","Reel","🌞 Urlaub war schön. Und jetzt?

Drei Tage zurück und du bist schon wieder so drin wie vorher.

Das liegt nicht an der Urlaubslänge. Das liegt daran, dass Urlaub die Erschöpfung unterbricht, nicht beendet.

Beendet wird sie nur wenn du verstehst was sie verursacht.

Schreib KLARHEIT, dann schick ich dir den Minikurs der zeigt wie das geht.

#Erschöpfung #Urlaub #MentalGesund","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","","Cinematic B-Roll, person back at desk after vacation, same heaviness already back, the reset was only temporary, 9:16 vertical format, photorealistic","Urlaub vorbei.
Erschöpfung wieder da.","","Gepostet"
"17.07.2026","09:00","Instagram","Story","😔 Obwohl du alles hast, fühlst du dich leer. Das ist kein Luxusproblem. Das ist ein Signal.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European woman in her 50s, comfortable home, looking out the window, having everything but missing something, photorealistic, 9:16 vertical","","Alles haben.
Trotzdem leer.","","Gepostet"
"17.07.2026","18:00","Instagram","Reel","😔 Du hast was du gebraucht hast.

Die Arbeit läuft. Die Familie ist da. Die Wohnung ist in Ordnung.

Und trotzdem ist da manchmal dieses Gefühl: leer, obwohl alles voll ist.

Das ist kein Undankbarkeitsproblem. Das ist ein Signal, dass etwas Inneres auf dich wartet.

Schreib KLARHEIT.

#Erschöpfung #Sinn #MentalGesund","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","","Cinematic B-Roll, full life that somehow feels hollow, person surrounded by comforts but searching inward, honest modern sadness, 9:16 vertical format, photorealistic","Alles da.
Trotzdem sucht man.","","Gepostet"
"18.07.2026","09:00","Instagram","Story","🏃 Immer in Bewegung. Niemals ankommen. Das ist Erschöpfung die sich versteckt.

Klingt das nach dir? Schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European man in his 60s, always moving from one task to another, never really stopping, perpetual motion concept, photorealistic, 9:16 vertical","","Immer in Bewegung.
Nie angekommen.","","Gepostet"
"18.07.2026","18:00","Instagram","Reel","🏃 Du machst alles. Und spürst dabei nichts mehr.

Du funktionierst. Du lieferst. Du bist da für alle.

Aber innerlich läufst du schon lange auf Reserve.

Das ist die Erschöpfung die sich versteckt — weil du nach außen trotzdem weitergehst.

Schreib KLARHEIT, dann schick ich dir den Minikurs der das sichtbar macht.

#Erschöpfung #MentalGesund","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","","Cinematic B-Roll, everything functioning on the outside but depleted inside, the hidden exhaustion that nobody sees, 9:16 vertical format, photorealistic","Alles machen.
Nichts mehr spüren.","","Gepostet"
"19.07.2026","09:00","Instagram","Story","💭 Der Kopf macht abends nicht Schluss weil er kaputt ist. Sondern weil er nie gelernt hat aufzuhören.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European woman in her late 40s, lying in bed eyes open, mind running, summer night, photorealistic, 9:16 vertical","","Kopf hört
nicht auf.","","Gepostet"
"19.07.2026","18:00","Instagram","Reel","💭 Der Kopf der nicht abschaltet hat das gelernt.

Über Jahre. Weil immer etwas war. Weil immer jemand etwas brauchte. Weil du immer weitergemacht hast.

Jetzt läuft er weiter, auch wenn nichts mehr los ist.

Das kann sich verändern. Aber dazu muss man verstehen was passiert.

Schreib KLARHEIT, dann zeig ich dir den Minikurs dazu.

#Grübeln #KopfAbschalten #MentalGesund","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","","Cinematic B-Roll, mind running on its own, thoughts cycling automatically, the pattern learned over years, 9:16 vertical format, photorealistic","Gelernt nicht
aufzuhören.","","Gepostet"
"20.07.2026","09:00","Instagram","Story","🎧 Musik, Serien, Telefon. Alles damit der Kopf mal ruhig ist. Aber ist er das wirklich?

Wenn das bei dir auch so ist, schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European man in his 50s with headphones, trying to escape his thoughts through distraction, honest moment, photorealistic, 9:16 vertical","","Ablenkung.
Oder wirklich ruhig?","","Gepostet"
"20.07.2026","18:00","Instagram","Reel","🔍 Irgendetwas stimmt gerade nicht. Du weißt es. Aber du kannst es nicht genau benennen.

Das ist der Moment, wo ein ehrlicher Blick hilft. Nicht auf andere. Auf dich.

Ich hab einen kurzen Sofortcheck gebaut. 4 Fragen, 2 Minuten, kein Opt-in, kein Druck.

Am Ende bekommst du eine klare Einschätzung und einen nächsten Schritt der zu deiner Situation passt.

Den Link findest du in meiner Bio.

#MentalGesund #Selbstreflexion #Klarheit","https://ansto-finaffairs.com/selbstcheck/","","","Editorial newspaper illustration style, same avatar: middle-aged to older European man, grey salt-and-pepper hair, short grey beard, calm serious expression, standing at a fork in a path, looking thoughtfully into the distance, 9:16 vertical, photorealistic","Irgendetwas stimmt nicht.
Aber was genau?","","Gepostet"
"21.07.2026","09:00","Instagram","Story","🌿 Der Sommer macht den Körper ruhig. Den Kopf nicht.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","A European woman in her 50s, sitting in a summer garden, body relaxed but mind still running, the contrast between outer peace and inner noise, photorealistic, 9:16 vertical","","Körper ruhig.
Kopf nicht.","","Gepostet"
"21.07.2026","18:00","Instagram","Reel","🌿 Kaffee, Garten, Stille. Und der Kopf macht trotzdem weiter.

Das ist das Problem mit Erschöpfung: der Körper kann rasten. Der Kopf tut so als ob das keine Option wäre.

Kaffee ohne Handy. Abend ohne Bildschirm. Spaziergang ohne Podcast.

Das ist kein Luxus. Das ist das Training das der Kopf braucht um zu lernen, wie Ruhe geht.

Schreib KLARHEIT wenn du verstehen willst wie das funktioniert.

#KopfAbschalten #Sommer #MentalGesund","https://sicher-weiterlesen.com/kopf-schaltet-nicht-ab","","","Cinematic B-Roll, summer morning with coffee and no phone, body at rest but mind restless, practicing intentional stillness, 9:16 vertical format, photorealistic","Kaffee, Garten.
Kopf macht weiter.","","Geplant"
"22.07.2026","09:00","Instagram","Story","🏖️ Im Urlaub Nein sagen zur eigenen Familie. Das klingt egoistisch. Ist es nicht.

Erkennst du das? Schreib KLARHEIT.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A European woman in her 50s, finally taking time for herself on vacation despite family needs, healthy boundary moment, photorealistic, 9:16 vertical","","Nein zur Familie.
Ist nicht egoistisch.","","Geplant"
"22.07.2026","18:00","Instagram","Reel","🏖️ Urlaub mit Familie. Schön. Und auch anstrengend.

Weil man immer noch da ist für alle. Weil man Urlaubsplaner, Streitschlichter und Gute-Laune-Garant ist.

Dabei wäre Urlaub eigentlich auch Erholung für dich.

Grenzen auch im Urlaub zu setzen ist kein Egoismus. Es ist Selbstschutz.

Schreib KLARHEIT, dann zeig ich dir den Weg dahin.

#Urlaub #Grenzen #MentalGesund","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, family vacation but one person finally taking space for themselves, healthy boundary in a loving context, 9:16 vertical format, photorealistic","Urlaub für alle.
Auch für dich.","","Geplant"
"23.07.2026","09:00","Instagram","Story","🗣️ Nein zu sagen und trotzdem gemocht zu werden. Das geht. Es ist lernbar.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A European man in his 50s, calm and warm after setting a boundary, relationship intact, not rejected, photorealistic, 9:16 vertical","","Nein. Und
trotzdem gemocht.","","Geplant"
"23.07.2026","18:00","Instagram","Reel","🗣️ Die größte Angst beim Nein-Sagen: die andere Person verletzt zu werden oder mich nicht mehr zu mögen.

Diese Angst hat viele Menschen trainiert, immer Ja zu sagen.

Auch wenn es zu viel ist. Auch wenn es nicht stimmt. Auch wenn es erschöpft.

Nein aus Überzeugung ist nicht kalt. Es ist ehrlich. Und echte Beziehungen halten das aus.

Schreib KLARHEIT, dann zeig ich dir wie das geht.

#NeinSagen #Beziehungen #MentalGesund","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, honest conversation after a boundary is set, relationship surviving and growing, warmth not rejection, 9:16 vertical format, photorealistic","Nein sagen.
Beziehung bleibt.","","Geplant"
"24.07.2026","09:00","Instagram","Story","⚖️ Eigene Bedürfnisse kennen und benennen. Das ist der Anfang von allem anderen.

Schreib KLARHEIT.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A European woman in her 50s, writing in a journal, discovering what she needs, self-knowledge moment, photorealistic, 9:16 vertical","","Eigene Bedürfnisse.
Erst kennen. Dann benennen.","","Geplant"
"24.07.2026","18:00","Instagram","Reel","⚖️ Bevor du Nein sagen kannst, musst du wissen was dir wirklich wichtig ist.

Das klingt einfach. Viele Menschen haben sich das nie wirklich gefragt.

Weil sie immer auf andere geschaut haben, was die brauchen. Was die wollen. Was die erwarten.

Das eigene Bedürfnis zu kennen ist der erste Schritt.

Schreib KLARHEIT, dann zeig ich dir den Weg dahin.

#Selbstkenntnis #Grenzen #MentalGesund","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, person looking inward, self-discovery quiet moment, journaling or reflection, 9:16 vertical format, photorealistic","Eigene Bedürfnisse.
Dann erst Grenzen.","","Geplant"
