Datum,Uhrzeit,Plattform,Post-Typ,Text,Link,Bild-URL,Bildprompt,Videoprompt,Text-Overlay,Karussell-Slides,Status
"06.06.2026","09:00","Instagram","Story","Erschöpfung ist oft kein Energieproblem.
Es ist ein Grenzenproblem.

Schreib NEIN in die Kommentare.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A thoughtful European woman in her 50s, short brunette hair, sitting in a quiet garden, looking into the distance, soft afternoon light, photorealistic, peaceful atmosphere, 9:16 vertical","","","","Geplant"
"06.06.2026","18:00","Instagram","Reel","Erschöpfung ist oft kein Energieproblem.

Es ist ein Grenzenproblem.

Du hast genug Energie.
Aber du gibst sie überall hin außer zu dir selbst. 🎯

Mehr Schlaf hilft kurz.
Mehr Urlaub hilft kurz.
Grenzen setzen hilft dauerhaft.

Schreib NEIN in die Kommentare. Wir fangen heute an.

#Erschöpfung #GrenzenSetzen #MentaleGesundheit","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, slow motion of a person opening a window and breathing in fresh air, morning light, sense of freedom, 9:16 vertical, photorealistic","","","Geplant"
"07.06.2026","09:00","Instagram","Story","Woche 1 ist vorbei.
Was hast du diese Woche für dich getan?

Schreib NEIN — fangen wir an.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A mature European man in his late 50s, salt-and-pepper hair, standing at a window looking outside, slightly weary expression, natural indoor light, photorealistic, 9:16 vertical","","","","Geplant"
"07.06.2026","18:00","Instagram","Reel","Woche eins. Was hast du diese Woche für dich getan?

Nicht für den Job.
Nicht für die Familie.
Für dich. 💡

Wenn die Antwort nichts ist: das ist der Startpunkt.

Nicht Vorwurf. Nicht Drama.
Einfach ein ehrlicher Blick.

Und dann ein kleiner Schritt.

Schreib NEIN in die Kommentare. Dein erster Schritt beginnt heute.

#Selbstfürsorge #MentaleGesundheit #Wochenreflexion","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, a mature person looking in a mirror with a calm, self-assured expression, bathroom morning light, photorealistic, 9:16 vertical","","","Geplant"
"08.06.2026","09:00","Instagram","Story","5 Tage. Konkrete Übungen. Echter Unterschied.
Der Kurs startet wann du willst.

Link in der Bio.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A European man in his early 60s, reading glasses, silver hair, sitting in a comfortable armchair with a book open on his lap, contemplative expression, warm lamp light, photorealistic, 9:16 vertical","","","","Geplant"
"08.06.2026","18:00","Instagram","Reel","Was du im Kurs lernst. Konkret.

Tag 1: Woher kommt dein Ja-Reflex. Was hat ihn einmal sinnvoll gemacht.

Tag 2: Wie du merkst wenn dein Körper Nein sagt. Die Signale die du lernst zu ignorieren. 🎯

Tag 3: Dein erstes kleines Nein. Ohne Schuld. Mit Klarheit.

Tag 4: Was mit deinen Beziehungen passiert wenn du Grenzen setzt.

Tag 5: Dein Nein als dauerhafte Praxis. Nicht als einmaliger Akt.

Fünf Tage. Ein echter Unterschied.

Schreib NEIN in die Kommentare. Ich schick dir alle Details.

#NeinAusUeberzeugung #Kurs #GrenzenSetzen","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, a person shaking their head slowly with a gentle smile, symbolic of saying no, neutral background, soft light, 9:16 vertical","","","Geplant"
"09.06.2026","09:00","Instagram","Story","Dein Körper sagt schon lange Nein.
Hörst du ihm zu?

Schreib NEIN in die Kommentare.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A European woman in her mid 50s, blonde hair with gray, sitting at a desk with hands folded, calm determined expression, natural light, professional setting, photorealistic, 9:16 vertical","","","","Geplant"
"09.06.2026","18:00","Instagram","Reel","Du hast gelernt: nur wer kämpft verdient Ruhe.

Also kämpfst du.
Immer.
Für andere. Für den Job. Für die Familie.

Und die Ruhe: die kommt irgendwann. Später. Wenn alles erledigt ist.

Aber alles ist nie erledigt. 💡

Ruhe ist kein Verdienst.
Ruhe ist ein Recht.

Schreib NEIN in die Kommentare. Hol dir dein Recht zurück.

#MentaleGesundheit #Erschöpfung #NeinSagen","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, two people talking at a café table, one person is calm and speaks clearly, the other listens, warm afternoon light, 9:16 vertical","","","Geplant"
"10.06.2026","09:00","Instagram","Story","Du entschuldigst dich zu oft.
Für Dinge die kein Fehler sind.

Schreib NEIN — das ändert sich.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A mature European man, short gray beard, sitting on a park bench, quiet autumn scene, thoughtful and at peace, photorealistic, 9:16 vertical","","","","Geplant"
"10.06.2026","18:00","Instagram","Reel","Warum dein Körper schon lange Nein sagt.

Verspannungen. Schlafprobleme. Gereiztheit ohne klaren Grund.

Das ist kein Zufall.
Das ist dein System das sagt: so geht das nicht weiter. 🎯

Der Körper lügt nicht.
Er hält einfach länger aus als gut für ihn ist.

Irgendwann hört er auch damit auf.

Hör hin bevor das passiert.

Schreib NEIN in die Kommentare. Ich zeig dir wie das geht.

#Körpersignale #MentaleGesundheit #GrenzenSetzen","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, a person alone in a quiet room, writing in a journal by lamplight, thoughtful expression, 9:16 vertical, photorealistic","","","Geplant"
"11.06.2026","09:00","Instagram","Story","Erstes Nein sagen ist schwer.
Zweites leichter.
Drittes: du merkst dass du das kannst.

Schreib NEIN.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A distinguished European man in his early 60s, silver-gray hair, calm but tired face, sitting alone at a kitchen table with a coffee cup, morning light through window, photorealistic, warm tones, 9:16 vertical","","","","Geplant"
"11.06.2026","18:00","Instagram","Reel","Du entschuldigst dich zu oft.

Für Meinungen die du hast.
Für Bedürfnisse die du äußerst.
Für Entscheidungen die du triffst. 💡

Eine Entschuldigung ist für Fehler.
Nicht für das Existieren.

Das ist ein kleiner Satz mit großer Wirkung.

Schreib NEIN in die Kommentare. Fangen wir damit an.

#GrenzenSetzen #NeinSagen #MentaleGesundheit","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, slow zoom out from a single candle flame to a calm, dimly lit room, symbolic of inner peace, 9:16 vertical","","","Geplant"
"12.06.2026","09:00","Instagram","Story","Erklärung ≠ Entschuldigung.
Den Unterschied hörst du sofort wenn du ihn kennst.

Schreib NEIN.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A thoughtful European woman in her 50s, short brunette hair, sitting in a quiet garden, looking into the distance, soft afternoon light, photorealistic, peaceful atmosphere, 9:16 vertical","","","","Geplant"
"12.06.2026","18:00","Instagram","Reel","Was passiert wenn die erste Provision — äh, das erste echte Nein kommt.

Unruhe. Schuldgefühle. Warten auf die Reaktion.

Und dann?

Meistens: nichts Schlimmes.
Manchmal: eine Reaktion die zeigt wer wirklich hinter dir steht. 🎯

Das erste Nein ist das schwerste.
Das zweite ist leichter.
Ab dem dritten merkst du: ich kann das.

Schreib NEIN in die Kommentare. Ich begleite dich zum ersten.

#NeinSagen #GrenzenSetzen #ErsterSchritt","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, a person standing at a crossroads on a quiet street, looking left and right, decisive expression, overcast sky, 9:16 vertical","","","Geplant"
"13.06.2026","09:00","Instagram","Story","Halbzeit im Monat.
Wie oft Ja gesagt obwohl Nein gemeint?

Schreib NEIN — wir ändern das jetzt.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A mature European man in his late 50s, salt-and-pepper hair, standing at a window looking outside, slightly weary expression, natural indoor light, photorealistic, 9:16 vertical","","","","Geplant"
"13.06.2026","18:00","Instagram","Reel","Der Unterschied zwischen einer Erklärung und einer Entschuldigung.

Erklärung: Ich kann das nicht übernehmen weil meine Kapazität gerade voll ist.
Entschuldigung: Es tut mir so leid ich weiß das ist ungünstig aber vielleicht geht es ja doch irgendwie...

Hörst du den Unterschied? 💡

Die Erklärung setzt eine Grenze.
Die Entschuldigung untergräbt sie sofort wieder.

Schreib NEIN in die Kommentare. Ich zeig dir wie das in der Praxis aussieht.

#Kommunikation #GrenzenSetzen #NeinSagen","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, slow motion shot of a person walking alone on a quiet path through a forest, early morning mist, peaceful and reflective mood, 9:16 vertical, photorealistic","","","Geplant"
"14.06.2026","09:00","Instagram","Story","Grenzen setzen bedeutet: dich selbst reinhalten.
Nicht die anderen raushalten.

Schreib NEIN.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A European man in his early 60s, reading glasses, silver hair, sitting in a comfortable armchair with a book open on his lap, contemplative expression, warm lamp light, photorealistic, 9:16 vertical","","","","Geplant"
"14.06.2026","18:00","Instagram","Reel","Halbzeit im Monat. Kurze Frage.

Wie oft hast du in den letzten zwei Wochen Ja gesagt obwohl du Nein gemeint hast?

Einmal? Dreimal? Täglich? 🎯

Ich frage nicht um zu urteilen.
Ich frage weil die Antwort zeigt wie viel Energie gerade woanders landet als bei dir.

Wenn das zu viel ist: jetzt ist ein guter Zeitpunkt etwas daran zu ändern.

Schreib NEIN in die Kommentare. Ich zeig dir den Weg.

#Selbstreflexion #GrenzenSetzen #MentaleGesundheit","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, close up of hands slowly unclenching from a tight fist, symbolic of letting go, soft natural light, 9:16 vertical, photorealistic","","","Geplant"
"15.06.2026","09:00","Instagram","Story","Wer sagt du bist egoistisch wenn du Nein sagst?
Der hat profitiert von deinem Ja.

Schreib NEIN.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A European woman in her mid 50s, blonde hair with gray, sitting at a desk with hands folded, calm determined expression, natural light, professional setting, photorealistic, 9:16 vertical","","","","Geplant"
"15.06.2026","18:00","Instagram","Reel","Grenzen setzen bedeutet nicht: die anderen raushalten.

Es bedeutet: dich selbst reinhalten.

Deine Energie. Deine Zeit. Deine Aufmerksamkeit. 💡

Wenn du keine Grenzen hast fließt alles raus.
Mit Grenzen hast du etwas zum Geben übrig.

Klingt paradox.
Ist es nicht.

Schreib NEIN in die Kommentare. Ich erkläre es dir.

#GrenzenSetzen #Selbstfürsorge #MentaleGesundheit","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, a person sitting at a desk, leaning back and exhaling deeply, visible relief on their face, warm office light, 9:16 vertical","","","Geplant"
"16.06.2026","09:00","Instagram","Story","Du bist nicht verantwortlich für die Gefühle anderer.
Für deinen Umgang schon.

Schreib NEIN.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A mature European man, short gray beard, sitting on a park bench, quiet autumn scene, thoughtful and at peace, photorealistic, 9:16 vertical","","","","Geplant"
"16.06.2026","18:00","Instagram","Reel","Wer dir sagt dass du egoistisch bist wenn du Nein sagst.

Der hat profitiert davon dass du immer Ja gesagt hast. 🎯

Nicht böse gemeint. Oft nicht mal bewusst.

Aber das zeigt dir was.

Ein Nein das echte Beziehungen kostet war keine echte Beziehung.

Schreib NEIN in die Kommentare. Ich zeig dir mehr.

#NeinSagen #GrenzenSetzen #Beziehungen","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, slow motion of a person opening a window and breathing in fresh air, morning light, sense of freedom, 9:16 vertical, photorealistic","","","Geplant"
"17.06.2026","09:00","Instagram","Story","Du enttäuschst keine Menschen wenn du Nein sagst.
Du enttäuschst Erwartungen.

Schreib NEIN.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A distinguished European man in his early 60s, silver-gray hair, calm but tired face, sitting alone at a kitchen table with a coffee cup, morning light through window, photorealistic, warm tones, 9:16 vertical","","","","Geplant"
"17.06.2026","18:00","Instagram","Reel","Du bist nicht verantwortlich für die Gefühle anderer.

Du bist verantwortlich dafür wie du mit ihnen umgehst.
Nicht dafür was sie fühlen.

Das ist ein riesiger Unterschied. 💡

Viele tragen die Stimmungen und Reaktionen aller anderen wie eine Last.

Das ist zu viel.
Und es ist nicht deine Last.

Schreib NEIN in die Kommentare. Wir sortieren das gemeinsam.

#Verantwortung #GrenzenSetzen #MentaleGesundheit","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, a mature person looking in a mirror with a calm, self-assured expression, bathroom morning light, photorealistic, 9:16 vertical","","","Geplant"
"18.06.2026","09:00","Instagram","Story","Muster erkennen bevor du wieder Ja sagst.
Darum geht's im Kurs.

Schreib NEIN — link in der Bio.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A thoughtful European woman in her 50s, short brunette hair, sitting in a quiet garden, looking into the distance, soft afternoon light, photorealistic, peaceful atmosphere, 9:16 vertical","","","","Geplant"
"18.06.2026","18:00","Instagram","Reel","Warum du andere nicht enttäuschst wenn du Grenzen setzt.

Du enttäuschst eine Erwartung.
Nicht einen Menschen. 🎯

Und Erwartungen die keine Grenzen kennen — die gehören hinterfragt.

Nicht von dir.
Von denen die sie haben.

Schreib NEIN in die Kommentare. Das ist ein wichtiger Gedanke.

#GrenzenSetzen #NeinSagen #Erwartungen","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, a person shaking their head slowly with a gentle smile, symbolic of saying no, neutral background, soft light, 9:16 vertical","","","Geplant"
"19.06.2026","09:00","Instagram","Story","5 Tage die dein Nein verändern.
Konkret. Klar. Ohne Drama.

Link in der Bio.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A mature European man in his late 50s, salt-and-pepper hair, standing at a window looking outside, slightly weary expression, natural indoor light, photorealistic, 9:16 vertical","","","","Geplant"
"19.06.2026","18:00","Instagram","Reel","Das Muster erkennen bevor du wieder Ja sagst.

Körpergefühl: etwas zieht sich zusammen.
Gedanke: ich will nicht aber ich sollte.
Reaktion: Ja natürlich kein Problem. 💡

Zwischen Körpergefühl und Reaktion liegt ein Moment.
Dieser Moment ist deine Chance.

Den Moment nutzen lernen — das ist was der Kurs dir beibringt.

Schreib NEIN in die Kommentare. Ich schick dir alle Details.

#MustererkennenNeinSagen #GrenzenSetzen #NeinAusUeberzeugung","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, two people talking at a café table, one person is calm and speaks clearly, the other listens, warm afternoon light, 9:16 vertical","","","Geplant"
"20.06.2026","09:00","Instagram","Story","3 Wochen Inhalte.
Jetzt kommt der Teil wo du übst.

Schreib NEIN in die Kommentare.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A European man in his early 60s, reading glasses, silver hair, sitting in a comfortable armchair with a book open on his lap, contemplative expression, warm lamp light, photorealistic, 9:16 vertical","","","","Geplant"
"20.06.2026","18:00","Instagram","Reel","Fünf Tage die etwas verändern können.

Nicht dein Leben von heute auf morgen.
Aber deine Beziehung zu dir selbst. 🎯

Fünf kurze Einheiten. Klarer Aufbau. Konkrete Übungen.

Am Ende weißt du: warum du immer Ja sagst. Wie du dein Nein findest. Wie du es sagst ohne Drama.

Das ist kein Motivationskurs.
Das ist ein Handwerkzeug.

Schreib NEIN in die Kommentare. Ich schick dir alle Infos.

#NeinAusUeberzeugung #Kurs #GrenzenSetzen","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, a person alone in a quiet room, writing in a journal by lamplight, thoughtful expression, 9:16 vertical, photorealistic","","","Geplant"
"21.06.2026","09:00","Instagram","Story","Erschöpfung ist Information.
Sie zeigt wo du zu lange zu viel gegeben hast.

Schreib NEIN.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A European woman in her mid 50s, blonde hair with gray, sitting at a desk with hands folded, calm determined expression, natural light, professional setting, photorealistic, 9:16 vertical","","","","Geplant"
"21.06.2026","18:00","Instagram","Reel","Drei Wochen. Was du jetzt weißt.

People-Pleasing ist kein Charakter-Fehler.
Grenzen setzen ist kein Egoismus.
Ein Nein kann eine Beziehung stärken.
Dein Körper gibt dir Signale die du lernen kannst zu lesen.
Schuldgefühle nach einem Nein sind normal und vergehen. 💡

Das war viel.
Jetzt kommt der Teil wo du es übst.

Schreib NEIN in die Kommentare. Ich zeig dir wie du anfängst.

#GrenzenSetzen #NeinSagen #MentaleGesundheit","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, slow zoom out from a single candle flame to a calm, dimly lit room, symbolic of inner peace, 9:16 vertical","","","Geplant"
"22.06.2026","09:00","Instagram","Story","Wie klingt ein klares Nein?
Kürzer als du denkst.

Schreib NEIN — ich zeig's dir.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A mature European man, short gray beard, sitting on a park bench, quiet autumn scene, thoughtful and at peace, photorealistic, 9:16 vertical","","","","Geplant"
"22.06.2026","18:00","Instagram","Reel","Wer hat dir beigebracht dass du dich erst verdienen musst?

Ruhe verdienen.
Hilfe verdienen.
Nein sagen dürfen.

Das klingt absurd wenn man es so liest. 🎯
Aber viele funktionieren genau so.

Du musst gar nichts verdienen.
Du bist schon genug.

Schreib NEIN in die Kommentare.

#Selbstwert #GrenzenSetzen #MentaleGesundheit","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, a person standing at a crossroads on a quiet street, looking left and right, decisive expression, overcast sky, 9:16 vertical","","","Geplant"
"23.06.2026","09:00","Instagram","Story","Du hast das Recht auf ein Nein das keine Begründung braucht.

Schreib NEIN in die Kommentare.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A distinguished European man in his early 60s, silver-gray hair, calm but tired face, sitting alone at a kitchen table with a coffee cup, morning light through window, photorealistic, warm tones, 9:16 vertical","","","","Geplant"
"23.06.2026","18:00","Instagram","Reel","Die Erschöpfung sagt dir etwas.

Nicht dass du schwach bist.
Sondern dass du zu lange zu viel gegeben hast ohne aufzufüllen. 💡

Erschöpfung ist Information.
Sie zeigt wo deine Grenzen überschritten wurden.

Jetzt ist die Frage: hörst du hin?

Schreib NEIN in die Kommentare. Ich begleite dich dabei.

#Erschöpfung #GrenzenSetzen #MentaleGesundheit","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, slow motion shot of a person walking alone on a quiet path through a forest, early morning mist, peaceful and reflective mood, 9:16 vertical, photorealistic","","","Geplant"
"24.06.2026","09:00","Instagram","Story","Wer hat dir gesagt du musst Ruhe verdienen?
Das war falsch.

Schreib NEIN.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A thoughtful European woman in her 50s, short brunette hair, sitting in a quiet garden, looking into the distance, soft afternoon light, photorealistic, peaceful atmosphere, 9:16 vertical","","","","Geplant"
"24.06.2026","18:00","Instagram","Reel","Wie ein klares Nein klingt.

Nicht: ich weiß nicht ob ich das schaffe...
Nicht: vielleicht geht es wenn ich irgendwie...
Nicht: ich muss erst schauen ob...

Sondern: Das geht für mich gerade nicht. 🎯

Fünf Wörter.
Kein Roman.
Keine Entschuldigung.

Einfach klar.

Schreib NEIN in die Kommentare. Ich zeig dir wie du dahin kommst.

#Klarheit #NeinSagen #GrenzenSetzen","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, close up of hands slowly unclenching from a tight fist, symbolic of letting go, soft natural light, 9:16 vertical, photorealistic","","","Geplant"
"25.06.2026","09:00","Instagram","Story","Fang heute an. Nicht wenn der Moment perfekt ist.

Schreib NEIN in die Kommentare.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A mature European man in his late 50s, salt-and-pepper hair, standing at a window looking outside, slightly weary expression, natural indoor light, photorealistic, 9:16 vertical","","","","Geplant"
"25.06.2026","18:00","Instagram","Reel","Was finanzielle Freiheit und innere Freiheit gemeinsam haben.

Beide beginnen damit dass du aufhörst dich zu verbiegen.

Einer für Geld.
Der andere für Harmonie. 💡

Wer sich immer verbeugt verliert den Aufrichtigen Rücken.
Figurativ wie wörtlich.

Schreib NEIN in die Kommentare.

#InnereFreiheit #GrenzenSetzen #NeinSagen","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, a person sitting at a desk, leaning back and exhaling deeply, visible relief on their face, warm office light, 9:16 vertical","","","Geplant"
"26.06.2026","09:00","Instagram","Story","Ein klares Nein stärkt echte Beziehungen.
Schwache verlässt es.
Beides ist gut.

Schreib NEIN.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A European man in his early 60s, reading glasses, silver hair, sitting in a comfortable armchair with a book open on his lap, contemplative expression, warm lamp light, photorealistic, 9:16 vertical","","","","Geplant"
"26.06.2026","18:00","Instagram","Reel","Du hast das Recht auf eine Meinung die nicht mit der Mehrheit übereinstimmt.

Du hast das Recht auf Bedürfnisse die unbequem sind.
Du hast das Recht auf ein Nein das keine Begründung braucht. 🎯

Das sind keine Privilegien.
Das ist menschlich.

Schreib NEIN in die Kommentare. Hol dir dieses Recht zurück.

#MentaleGesundheit #GrenzenSetzen #NeinSagen","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, slow motion of a person opening a window and breathing in fresh air, morning light, sense of freedom, 9:16 vertical, photorealistic","","","Geplant"
"27.06.2026","09:00","Instagram","Story","Innere Freiheit beginnt wo du aufhörst dich zu verbiegen.

Schreib NEIN in die Kommentare.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A European woman in her mid 50s, blonde hair with gray, sitting at a desk with hands folded, calm determined expression, natural light, professional setting, photorealistic, 9:16 vertical","","","","Geplant"
"27.06.2026","18:00","Instagram","Reel","Warum viele erst anfangen Grenzen zu setzen wenn es zu spät scheint.

Weil der Druck vorher noch aushaltbar war.
Weil man immer noch eine Schicht Reserven hatte.
Weil morgen bestimmt besser wird. 💡

Und dann: irgendwann nicht mehr.

Hör nicht auf dieses Signal zu warten.
Fang heute an. Auch wenn der Druck noch aushaltbar ist.

Schreib NEIN in die Kommentare.

#GrenzenSetzen #MentaleGesundheit #Jetzt","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","","Cinematic B-Roll, a mature person looking in a mirror with a calm, self-assured expression, bathroom morning light, photorealistic, 9:16 vertical","","","Geplant"
"28.06.2026","09:00","Instagram","Story","Du hast das Recht auf Bedürfnisse die unbequem sind.

Schreib NEIN.","https://sicher-weiterlesen.com/nein-aus-ueberzeugung","","A mature European man, short gray beard, sitting on a park bench, quiet autumn scene, thoughtful and at peace, photorealistic, 9:16 vertical","","","","Geplant"
